model,seed,param,episode,return,length,success
baseline,0,0.8,27,971.6273964345455,500,0.0
baseline,0,0.8,28,978.1250398382545,500,0.0
baseline,0,0.8,29,953.0223974399269,500,0.0
baseline,0,0.9,0,994.931064158678,500,0.0
baseline,0,0.9,1,960.7297160606831,500,0.0
baseline,0,0.9,2,959.5426492523402,500,0.0
baseline,0,0.9,3,975.3592565655708,500,0.0
baseline,0,0.9,4,993.5466820895672,500,0.0
baseline,0,0.9,5,992.5550935268402,500,0.0
baseline,0,0.9,6,971.9989939369261,500,0.0
baseline,0,0.9,7,988.6893236041069,500,0.0
baseline,0,0.9,8,986.0888240039349,500,0.0
baseline,0,0.9,9,965.1413418594748,500,0.0
baseline,0,0.9,10,970.2053052810952,500,0.0
baseline,0,0.9,11,941.8883703816682,500,0.0
baseline,0,0.9,12,987.6638885140419,500,0.0
baseline,0,0.9,13,986.0853849649429,500,0.0
baseline,0,0.9,14,963.6106877326965,500,0.0
baseline,0,0.9,15,994.5848520994186,500,0.0
baseline,0,0.9,16,988.9610469341278,500,0.0
baseline,0,0.9,17,984.2703793942928,500,0.0
baseline,0,0.9,18,955.1625159475952,500,0.0
baseline,0,0.9,19,968.8699494898319,500,0.0
baseline,0,0.9,20,967.9818033128977,500,0.0
baseline,0,0.9,21,972.9899107813835,500,0.0
baseline,0,0.9,22,959.1573765012436,500,0.0
baseline,0,0.9,23,989.6367850899696,500,0.0
baseline,0,0.9,24,970.4762936728075,500,0.0
baseline,0,0.9,25,102.14644647017121,500,0.0
baseline,0,0.9,26,993.6910468935966,500,0.0
baseline,0,0.9,27,977.1315449178219,500,0.0
baseline,0,0.9,28,977.3088742345572,500,0.0
baseline,0,0.9,29,956.6424039360136,500,0.0
baseline,0,1.0,0,995.4941720068455,500,0.0
baseline,0,1.0,1,965.0931551195681,500,0.0
baseline,0,1.0,2,958.8428655210882,500,0.0
baseline,0,1.0,3,982.6918807923794,500,0.0
baseline,0,1.0,4,994.4274184703827,500,0.0
baseline,0,1.0,5,992.8487603068352,500,0.0
baseline,0,1.0,6,973.5588388936594,500,0.0
baseline,0,1.0,7,989.958986222744,500,0.0
baseline,0,1.0,8,988.781019538641,500,0.0
baseline,0,1.0,9,961.5450644493103,500,0.0
baseline,0,1.0,10,964.5483853416517,500,0.0
baseline,0,1.0,11,970.4936713464558,500,0.0
baseline,0,1.0,12,988.1582130789757,500,0.0
baseline,0,1.0,13,985.45920586586,500,0.0
baseline,0,1.0,14,984.7412914633751,500,0.0
baseline,0,1.0,15,994.5142046809196,500,0.0
baseline,0,1.0,16,988.8094744980335,500,0.0
baseline,0,1.0,17,989.1038102209568,500,0.0
baseline,0,1.0,18,957.469672719948,500,0.0
baseline,0,1.0,19,975.3241071403027,500,0.0
baseline,0,1.0,20,966.5971379876137,500,0.0
baseline,0,1.0,21,973.6458528339863,500,0.0
baseline,0,1.0,22,955.6222036620602,500,0.0
baseline,0,1.0,23,988.5503291785717,500,0.0
baseline,0,1.0,24,968.8297057310119,500,0.0
baseline,0,1.0,25,964.1292569227517,500,0.0
baseline,0,1.0,26,994.4606540799141,500,0.0
baseline,0,1.0,27,977.5813026577234,500,0.0
baseline,0,1.0,28,972.8093749880791,500,0.0
baseline,0,1.0,29,973.9070474207401,500,0.0
baseline,0,1.1,0,995.5966513156891,500,0.0
baseline,0,1.1,1,967.4698975682259,500,0.0
baseline,0,1.1,2,952.4800039194524,500,0.0
baseline,0,1.1,3,976.4789353013039,500,0.0
baseline,0,1.1,4,994.5149091184139,500,0.0
baseline,0,1.1,5,992.8817858397961,500,0.0
baseline,0,1.1,6,973.5374336093664,500,0.0
baseline,0,1.1,7,990.2607376873493,500,0.0
baseline,0,1.1,8,989.1129039227962,500,0.0
baseline,0,1.1,9,962.8520680814981,500,0.0
baseline,0,1.1,10,973.776239566505,500,0.0
baseline,0,1.1,11,965.9245727378875,500,0.0
baseline,0,1.1,12,991.5337785482407,500,0.0
baseline,0,1.1,13,987.5573908984661,500,0.0
baseline,0,1.1,14,971.7738907933235,500,0.0
baseline,0,1.1,15,993.9982288181782,500,0.0
baseline,0,1.1,16,991.0030921399593,500,0.0
baseline,0,1.1,17,989.8045510053635,500,0.0
baseline,0,1.1,18,962.1668670861982,500,0.0
baseline,0,1.1,19,973.2266317754984,500,0.0
baseline,0,1.1,20,968.0552434027195,500,0.0
baseline,0,1.1,21,964.9808294400573,500,0.0
baseline,0,1.1,22,951.6346871838905,500,0.0
baseline,0,1.1,23,988.3107683062553,500,0.0
baseline,0,1.1,24,962.9932489043567,500,0.0
baseline,0,1.1,25,971.8806028664112,500,0.0
baseline,0,1.1,26,994.111420750618,500,0.0
baseline,0,1.1,27,978.2102431505919,500,0.0
baseline,0,1.1,28,975.6416397690773,500,0.0
baseline,0,1.1,29,951.6340184360743,500,0.0
baseline,0,1.2,0,995.5098862946033,500,0.0
baseline,0,1.2,1,972.0190078318119,500,0.0
baseline,0,1.2,2,949.3601454007439,500,0.0
baseline,0,1.2,3,976.4588189721107,500,0.0
baseline,0,1.2,4,994.2180705964565,500,0.0
baseline,0,1.2,5,993.0864301621914,500,0.0
baseline,0,1.2,6,973.8609190443531,500,0.0
baseline,0,1.2,7,990.4836243987083,500,0.0
baseline,0,1.2,8,989.7707039117813,500,0.0
baseline,0,1.2,9,961.4377208203077,500,0.0
baseline,0,1.2,10,967.4498326303437,500,0.0
baseline,0,1.2,11,955.4081114716828,500,0.0
baseline,0,1.2,12,991.0157994329929,500,0.0
baseline,0,1.2,13,988.1647684276104,500,0.0
baseline,0,1.2,14,985.5297711193562,500,0.0
baseline,0,1.2,15,995.0808226168156,500,0.0
baseline,0,1.2,16,988.1726489067078,500,0.0
baseline,0,1.2,17,988.5930655300617,500,0.0
baseline,0,1.2,18,961.9116668370552,500,0.0
baseline,0,1.2,19,974.479623965919,500,0.0
baseline,0,1.2,20,970.2981931865215,500,0.0
baseline,0,1.2,21,970.6120909005404,500,0.0
baseline,0,1.2,22,967.0557749876752,500,0.0
baseline,0,1.2,23,987.9229902327061,500,0.0
baseline,0,1.2,24,966.2990362669807,500,0.0
baseline,0,1.2,25,963.0407347679138,500,0.0
baseline,0,1.2,26,994.4102014601231,500,0.0
baseline,0,1.2,27,977.8342714086175,500,0.0
baseline,0,1.2,28,978.0453433543444,500,0.0
baseline,0,1.2,29,965.5798420030624,500,0.0
baseline,0,1.3,0,995.8593001961708,500,0.0
baseline,0,1.3,1,952.8436884740368,500,0.0
baseline,0,1.3,2,913.4767238060012,500,0.0
baseline,0,1.3,3,982.6082844734192,500,0.0
baseline,0,1.3,4,993.9285430312157,500,0.0
baseline,0,1.3,5,992.9973988831043,500,0.0
baseline,0,1.3,6,977.5904131121933,500,0.0
baseline,0,1.3,7,988.4775213301182,500,0.0
baseline,0,1.3,8,989.9340534806252,500,0.0
baseline,0,1.3,9,954.0492730550468,500,0.0
baseline,0,1.3,10,971.0568473255262,500,0.0
baseline,0,1.3,11,973.8678112365305,500,0.0
baseline,0,1.3,12,991.2399094700813,500,0.0
baseline,0,1.3,13,986.8161245882511,500,0.0
baseline,0,1.3,14,985.423271805048,500,0.0
baseline,0,1.3,15,995.0691915750504,500,0.0
baseline,0,1.3,16,990.3363069295883,500,0.0
baseline,0,1.3,17,990.0291363596916,500,0.0
baseline,0,1.3,18,960.1566724819131,500,0.0
baseline,0,1.3,19,977.7833480387926,500,0.0
baseline,0,1.3,20,976.9512372612953,500,0.0
baseline,0,1.3,21,969.4467039629817,500,0.0
baseline,0,1.3,22,946.2085234785918,500,0.0
baseline,0,1.3,23,989.4498090445995,500,0.0
baseline,0,1.3,24,975.0765897668898,500,0.0
baseline,0,1.3,25,971.5886371433735,500,0.0
baseline,0,1.3,26,994.391943603754,500,0.0
baseline,0,1.3,27,975.0510922372341,500,0.0
baseline,0,1.3,28,978.4322221279144,500,0.0
baseline,0,1.3,29,975.2771115414798,500,0.0
baseline,0,1.4,0,995.4041502773762,500,0.0
baseline,0,1.4,1,977.057596296072,500,0.0
baseline,0,1.4,2,954.4038525014184,500,0.0
baseline,0,1.4,3,975.2365203499794,500,0.0
baseline,0,1.4,4,994.3030012249947,500,0.0
baseline,0,1.4,5,992.6823860108852,500,0.0
baseline,0,1.4,6,977.9822653569281,500,0.0
baseline,0,1.4,7,990.7827491760254,500,0.0
baseline,0,1.4,8,989.4816630780697,500,0.0
baseline,0,1.4,9,947.2879235632718,500,0.0
baseline,0,1.4,10,966.8171991193667,500,0.0
baseline,0,1.4,11,954.3987503163517,500,0.0
baseline,0,1.4,12,990.444303125143,500,0.0
baseline,0,1.4,13,988.0930634737015,500,0.0
baseline,0,1.4,14,987.0748635530472,500,0.0
baseline,0,1.4,15,995.3644588291645,500,0.0
baseline,0,1.4,16,989.5992716252804,500,0.0
baseline,0,1.4,17,988.739300608635,500,0.0
baseline,0,1.4,18,939.5277468878776,500,0.0
baseline,0,1.4,19,958.9038223214447,500,0.0
baseline,0,1.4,20,972.2950224578381,500,0.0
baseline,0,1.4,21,973.5398786067963,500,0.0
baseline,0,1.4,22,967.2679372024722,500,0.0
baseline,0,1.4,23,987.5078655183315,500,0.0
baseline,0,1.4,24,975.4924169406295,500,0.0
baseline,0,1.4,25,963.1258164830506,500,0.0
baseline,0,1.4,26,994.4355683028698,500,0.0
baseline,0,1.4,27,974.6292000114918,500,0.0
baseline,0,1.4,28,976.1018278077245,500,0.0
baseline,0,1.4,29,975.6928974948823,500,0.0
baseline,0,1.5,0,995.2004003226757,500,0.0
baseline,0,1.5,1,942.9018229721114,500,0.0
baseline,0,1.5,2,963.5895663797855,500,0.0
baseline,0,1.5,3,984.6209645867348,500,0.0
baseline,0,1.5,4,994.5155066847801,500,0.0
baseline,0,1.5,5,992.8260647654533,500,0.0
baseline,0,1.5,6,973.4265497378074,500,0.0
baseline,0,1.5,7,990.511647105217,500,0.0
baseline,0,1.5,8,990.0373967587948,500,0.0
baseline,0,1.5,9,968.9882937259972,500,0.0
baseline,0,1.5,10,963.9851634730585,500,0.0
baseline,0,1.5,11,972.6340851038694,500,0.0
baseline,0,1.5,12,989.9895323812962,500,0.0
baseline,0,1.5,13,988.5802714526653,500,0.0
baseline,0,1.5,14,987.2878002524376,500,0.0
baseline,0,1.5,15,995.0603072345257,500,0.0
baseline,0,1.5,16,988.7155298292637,500,0.0
baseline,0,1.5,17,989.6557269692421,500,0.0
baseline,0,1.5,18,950.2515071379021,500,0.0
baseline,0,1.5,19,971.5780231263489,500,0.0
baseline,0,1.5,20,975.5201431810856,500,0.0
baseline,0,1.5,21,976.5252102464437,500,0.0
baseline,0,1.5,22,937.7627407854889,500,0.0
baseline,0,1.5,23,989.201979637146,500,0.0
baseline,0,1.5,24,965.3774820137769,500,0.0
baseline,0,1.5,25,963.8999447375536,500,0.0
baseline,0,1.5,26,994.2765065431595,500,0.0
baseline,0,1.5,27,973.8376921564341,500,0.0
baseline,0,1.5,28,980.2516795173287,500,0.0
baseline,0,1.5,29,966.4825315773487,500,0.0
baseline,0,1.6,0,995.6325796246529,500,0.0
baseline,0,1.6,1,974.9868785440922,500,0.0
baseline,0,1.6,2,965.5284337773919,500,0.0
baseline,0,1.6,3,978.4744310677052,500,0.0
baseline,0,1.6,4,994.3171389997005,500,0.0
baseline,0,1.6,5,992.6615486741066,500,0.0
baseline,0,1.6,6,975.9664165917784,500,0.0
baseline,0,1.6,7,988.2753605544567,500,0.0
baseline,0,1.6,8,990.2287891507149,500,0.0
baseline,0,1.6,9,945.2128867898136,500,0.0
baseline,0,1.6,10,953.755838056095,500,0.0
baseline,0,1.6,11,972.0485347472131,500,0.0
baseline,0,1.6,12,989.3103821277618,500,0.0
baseline,0,1.6,13,979.907556951046,500,0.0
baseline,0,1.6,14,976.6247834265232,500,0.0
baseline,0,1.6,15,994.2349781394005,500,0.0
baseline,0,1.6,16,989.4782987833023,500,0.0
baseline,0,1.6,17,988.918622970581,500,0.0
baseline,0,1.6,18,965.4251687997021,500,0.0
baseline,0,1.6,19,975.4824521616101,500,0.0
baseline,0,1.6,20,969.8491917848587,500,0.0
baseline,0,1.6,21,977.5957617759705,500,0.0
baseline,0,1.6,22,948.4486185768619,500,0.0
baseline,0,1.6,23,988.7979544401169,500,0.0
baseline,0,1.6,24,976.9466330073774,500,0.0
baseline,0,1.6,25,964.5427892655134,500,0.0
baseline,0,1.6,26,994.4588570892811,500,0.0
baseline,0,1.6,27,978.9897059202194,500,0.0
baseline,0,1.6,28,978.6378725469112,500,0.0
baseline,0,1.6,29,975.7413915582001,500,0.0
baseline,0,1.7,0,995.1458328664303,500,0.0
baseline,0,1.7,1,961.1893570944667,500,0.0
baseline,0,1.7,2,959.86599948816,500,0.0
baseline,0,1.7,3,984.5092727839947,500,0.0
baseline,0,1.7,4,994.351458221674,500,0.0
baseline,0,1.7,5,993.280025780201,500,0.0
baseline,0,1.7,6,975.3373073339462,500,0.0
baseline,0,1.7,7,989.5348013341427,500,0.0
baseline,0,1.7,8,990.018872231245,500,0.0
baseline,0,1.7,9,974.2384683229029,500,0.0
baseline,0,1.7,10,939.4322341976222,500,0.0
baseline,0,1.7,11,970.1401327103376,500,0.0
baseline,0,1.7,12,990.9353307783604,500,0.0
baseline,0,1.7,13,987.8334295749664,500,0.0
baseline,0,1.7,14,987.300751298666,500,0.0
baseline,0,1.7,15,994.1468931138515,500,0.0
baseline,0,1.7,16,990.1929402053356,500,0.0
baseline,0,1.7,17,989.8134322464466,500,0.0
baseline,0,1.7,18,963.8857267950661,500,0.0
baseline,0,1.7,19,975.5768128633499,500,0.0
baseline,0,1.7,20,975.1361811459064,500,0.0
baseline,0,1.7,21,975.5557321608067,500,0.0
baseline,0,1.7,22,927.9477932904847,500,0.0
baseline,0,1.7,23,986.1580232381821,500,0.0
baseline,0,1.7,24,971.920599244535,500,0.0
baseline,0,1.7,25,974.4628616496921,500,0.0
baseline,0,1.7,26,994.0463591516018,500,0.0
baseline,0,1.7,27,980.5056032240391,500,0.0
baseline,0,1.7,28,978.035118252039,500,0.0
baseline,0,1.7,29,962.0690551400185,500,0.0
dr,3,0.2,0,59.55473159253597,500,0.0
dr,3,0.2,1,22.687406357377768,500,0.0
dr,3,0.2,2,50.00916784256697,500,0.0
dr,3,0.2,3,29.408501187339425,500,0.0
dr,3,0.2,4,22.562205757945776,500,0.0
dr,3,0.2,5,23.138841412961483,500,0.0
dr,3,0.2,6,22.575899437069893,500,0.0
dr,3,0.2,7,32.2640833389014,500,0.0
dr,3,0.2,8,27.651315681636333,500,0.0
dr,3,0.2,9,37.09059287980199,500,0.0
dr,3,0.2,10,45.82769774645567,500,0.0
dr,3,0.2,11,22.557359900325537,500,0.0
dr,3,0.2,12,58.15368936955929,500,0.0
dr,3,0.2,13,22.64978978037834,500,0.0
dr,3,0.2,14,67.65265439450741,500,0.0
dr,3,0.2,15,64.27278693020344,500,0.0
dr,3,0.2,16,22.351773761212826,500,0.0
dr,3,0.2,17,22.271535850595683,500,0.0
dr,3,0.2,18,22.23455586284399,500,0.0
dr,3,0.2,19,24.84357188269496,500,0.0
dr,3,0.2,20,23.460822101682425,500,0.0
dr,3,0.2,21,22.232895551249385,500,0.0
dr,3,0.2,22,24.242844379972667,500,0.0
dr,3,0.2,23,23.805144065991044,500,0.0
dr,3,0.2,24,23.270835226401687,500,0.0
dr,3,0.2,25,22.981775647960603,500,0.0
dr,3,0.2,26,58.22318936139345,500,0.0
dr,3,0.2,27,22.138087518513203,500,0.0
dr,3,0.2,28,61.816953387111425,500,0.0
dr,3,0.2,29,24.052330447360873,500,0.0
dr,3,0.3,0,227.40712548047304,500,0.0
dr,3,0.3,1,32.17579792253673,500,0.0
dr,3,0.3,2,182.93288789875805,500,0.0
dr,3,0.3,3,51.34857313334942,500,0.0
dr,3,0.3,4,31.550001222640276,500,0.0
dr,3,0.3,5,30.276592314243317,500,0.0
dr,3,0.3,6,33.23886099457741,500,0.0
dr,3,0.3,7,241.26957584172487,500,0.0
dr,3,0.3,8,203.20737419091165,500,0.0
dr,3,0.3,9,152.4078762717545,500,0.0
dr,3,0.3,10,178.59708388894796,500,0.0
dr,3,0.3,11,31.948929453268647,500,0.0
dr,3,0.3,12,210.478080637753,500,0.0
dr,3,0.3,13,35.289837535470724,500,0.0
dr,3,0.3,14,60.66032087430358,500,0.0
dr,3,0.3,15,106.16463255509734,500,0.0
dr,3,0.3,16,49.146284686401486,500,0.0
dr,3,0.3,17,38.13236787589267,500,0.0
dr,3,0.3,18,33.659490851685405,500,0.0
dr,3,0.3,19,89.99143474549055,500,0.0
dr,3,0.3,20,121.80430771410465,500,0.0
dr,3,0.3,21,30.18397289328277,500,0.0
dr,3,0.3,22,66.34321959782392,500,0.0
dr,3,0.3,23,193.91086516529322,500,0.0
dr,3,0.3,24,31.140049232169986,500,0.0
dr,3,0.3,25,31.202792212367058,500,0.0
dr,3,0.3,26,178.86361529491842,500,0.0
dr,3,0.3,27,31.089080151170492,500,0.0
dr,3,0.3,28,216.8033065777272,500,0.0
dr,3,0.3,29,30.698665689677,500,0.0
