step,episode_reward
0.0,35.70995330810547
500.0,25.759124755859375
1000.0,25.796295166015625
1500.0,29.907596588134766
2000.0,30.013301849365234
2500.0,28.189321517944336
3000.0,70.81987762451172
3500.0,22.57811737060547
4000.0,58.0931510925293
4500.0,78.84278106689453
5000.0,69.82022094726562
5500.0,110.59504699707031
6000.0,137.92864990234375
6500.0,93.50613403320312
7000.0,102.8756103515625
7500.0,156.90963745117188
8000.0,192.6449737548828
8500.0,216.62155151367188
9000.0,120.90284729003906
9500.0,229.1486053466797
10000.0,215.4289093017578
10500.0,246.38998413085938
11000.0,337.4445495605469
11500.0,467.247802734375
12000.0,412.9700622558594
12500.0,391.83721923828125
13000.0,473.48040771484375
13500.0,595.3085327148438
14000.0,665.1720581054688
14500.0,581.8392333984375
15000.0,725.27197265625
15500.0,559.9986572265625
16000.0,653.7769775390625
16500.0,678.24951171875
17000.0,603.1458129882812
17500.0,770.5584716796875
18000.0,484.57623291015625
18500.0,753.3549194335938
19000.0,545.8854370117188
19500.0,689.4228515625
20000.0,728.9578247070312
20500.0,735.4755859375
21000.0,659.1566162109375
21500.0,659.1550903320312
22000.0,639.3101196289062
22500.0,895.8683471679688
23000.0,752.675048828125
23500.0,588.4490966796875
24000.0,696.3328857421875
24500.0,527.4910278320312
25000.0,806.5205688476562
25500.0,868.8585815429688
26000.0,827.6525268554688
26500.0,711.3294067382812
27000.0,817.2286376953125
27500.0,711.9660034179688
28000.0,801.4295654296875
28500.0,866.8155517578125
29000.0,866.4942626953125
29500.0,765.0462646484375
30000.0,850.85595703125
30500.0,718.4102783203125
31000.0,824.4580078125
31500.0,932.79345703125
32000.0,837.5902099609375
32500.0,870.4802856445312
33000.0,505.46728515625
33500.0,713.1665649414062
34000.0,785.0911865234375
34500.0,889.0857543945312
35000.0,906.2691650390625
35500.0,729.1998291015625
36000.0,772.17333984375
36500.0,800.1151123046875
37000.0,760.95849609375
37500.0,965.06640625
38000.0,938.0960693359375
38500.0,714.602783203125
39000.0,867.0330200195312
39500.0,809.4773559570312
40000.0,958.3267822265625
40500.0,855.53759765625
41000.0,897.6648559570312
41500.0,772.7957763671875
42000.0,574.1048583984375
42500.0,875.1968994140625
43000.0,866.4342041015625
43500.0,951.0673828125
44000.0,857.5740356445312
44500.0,827.2673950195312
45000.0,850.4757080078125
45500.0,936.7288818359375
46000.0,958.9404296875
46500.0,957.5162353515625
47000.0,876.9161987304688
47500.0,811.9342651367188
48000.0,968.9539794921875
48500.0,871.8138427734375
49000.0,930.3853759765625
49500.0,734.52978515625
50000.0,970.6983642578125
50500.0,801.9308471679688
51000.0,862.9219970703125
51500.0,764.604736328125
52000.0,737.2005004882812
52500.0,942.3555908203125
53000.0,685.306396484375
53500.0,871.4719848632812
54000.0,906.826171875
54500.0,936.8157348632812
55000.0,864.8753662109375
55500.0,923.712890625
56000.0,945.3308715820312
56500.0,920.2547607421875
57000.0,943.1692504882812
57500.0,949.68896484375
58000.0,961.5863037109375
58500.0,901.5692138671875
59000.0,883.4041137695312
59500.0,864.8870849609375
60000.0,871.6560668945312
60500.0,886.9490356445312
61000.0,975.2047119140625
61500.0,938.150390625
62000.0,939.4033203125
62500.0,945.3167724609375
63000.0,881.3541870117188
63500.0,967.3980712890625
64000.0,869.7679443359375
64500.0,938.9611206054688
65000.0,966.1013793945312
65500.0,943.1741943359375
66000.0,876.72998046875
66500.0,937.7488403320312
67000.0,888.2869262695312
67500.0,939.9933471679688
68000.0,960.1804809570312
68500.0,943.3274536132812
69000.0,775.9373779296875
69500.0,872.9091796875
70000.0,960.6927490234375
70500.0,914.1455078125
71000.0,943.97265625
71500.0,862.7669067382812
72000.0,964.7101440429688
72500.0,978.38330078125
73000.0,971.2310791015625
73500.0,937.7064208984375
74000.0,946.80126953125
74500.0,863.1707153320312
75000.0,974.7255859375
75500.0,775.3741455078125
76000.0,952.1993408203125
76500.0,964.1492919921875
77000.0,829.2750244140625
77500.0,955.6213989257812
78000.0,972.2609252929688
78500.0,962.8640747070312
79000.0,942.7943115234375
79500.0,975.2523193359375
80000.0,942.7017822265625
80500.0,968.1239013671875
81000.0,967.39111328125
81500.0,951.34912109375
82000.0,879.2738037109375
82500.0,972.8240966796875
83000.0,972.65771484375
83500.0,971.49267578125
84000.0,964.5216674804688
84500.0,943.48583984375
85000.0,975.9319458007812
85500.0,973.751953125
86000.0,967.2517700195312
86500.0,878.8519287109375
87000.0,866.3758544921875
87500.0,960.4957885742188
88000.0,970.7463989257812
88500.0,967.7427978515625
89000.0,946.5655517578125
89500.0,962.4031982421875
90000.0,934.2030029296875
90500.0,886.1441650390625
91000.0,970.8810424804688
91500.0,966.6409301757812
92000.0,970.6956176757812
92500.0,966.2677001953125
93000.0,965.94921875
93500.0,879.4879760742188
94000.0,945.9671020507812
94500.0,963.69287109375
95000.0,862.44970703125
95500.0,936.4967041015625
96000.0,966.3585815429688
96500.0,956.4437255859375
97000.0,966.6555786132812
97500.0,774.6934814453125
98000.0,969.3580932617188
98500.0,870.5054931640625
99000.0,969.2473754882812
99500.0,974.7613525390625
100000.0,975.1595458984375
