step,episode_reward
0.0,27.075790405273438
500.0,26.887409210205078
1000.0,25.079845428466797
1500.0,27.754398345947266
2000.0,28.617656707763672
2500.0,25.10868263244629
3000.0,32.214298248291016
3500.0,82.6517105102539
4000.0,66.86197662353516
4500.0,102.49107360839844
5000.0,83.84163665771484
5500.0,99.91889953613281
6000.0,93.77781677246094
6500.0,77.99549102783203
7000.0,95.65916442871094
7500.0,144.91061401367188
8000.0,81.3344955444336
8500.0,112.9688720703125
9000.0,156.21742248535156
9500.0,253.962890625
10000.0,227.0606231689453
10500.0,275.9642028808594
11000.0,274.83953857421875
11500.0,465.6687927246094
12000.0,438.541259765625
12500.0,455.6114807128906
13000.0,501.58514404296875
13500.0,634.58251953125
14000.0,536.4288940429688
14500.0,530.7647705078125
15000.0,678.9871215820312
15500.0,669.2369384765625
16000.0,603.9441528320312
16500.0,701.4019165039062
17000.0,660.9791870117188
17500.0,761.1197509765625
18000.0,620.3220825195312
18500.0,896.7047119140625
19000.0,717.5612182617188
19500.0,802.2225952148438
20000.0,910.1318359375
20500.0,886.3377685546875
21000.0,712.41845703125
21500.0,744.546630859375
22000.0,807.6864013671875
22500.0,898.7640380859375
23000.0,861.6082153320312
23500.0,758.4119262695312
24000.0,812.5288696289062
24500.0,844.2800903320312
25000.0,825.0408935546875
25500.0,938.9827270507812
26000.0,903.7291870117188
26500.0,813.4844360351562
27000.0,854.3118286132812
27500.0,826.4918212890625
28000.0,856.0504760742188
28500.0,950.548828125
29000.0,940.1984252929688
29500.0,947.3576049804688
30000.0,954.2125244140625
30500.0,772.728515625
31000.0,958.0344848632812
31500.0,782.1320190429688
32000.0,769.53173828125
32500.0,911.7119140625
33000.0,675.9783935546875
33500.0,769.44287109375
34000.0,667.6727294921875
34500.0,804.966552734375
35000.0,843.5881958007812
35500.0,779.4285888671875
36000.0,848.7371826171875
36500.0,943.96728515625
37000.0,809.6383056640625
37500.0,956.5689697265625
38000.0,935.7191162109375
38500.0,819.79833984375
39000.0,852.7996215820312
39500.0,835.0174560546875
40000.0,960.5841064453125
40500.0,850.7314453125
41000.0,947.6071166992188
41500.0,866.5262451171875
42000.0,887.7146606445312
42500.0,863.6428833007812
43000.0,915.8636474609375
43500.0,952.8347778320312
44000.0,955.3433837890625
44500.0,919.7530517578125
45000.0,859.1202392578125
45500.0,952.5408325195312
46000.0,954.4486083984375
46500.0,964.6444091796875
47000.0,860.1795043945312
47500.0,952.4163208007812
48000.0,959.6607666015625
48500.0,921.6417236328125
49000.0,962.37451171875
49500.0,863.5330810546875
50000.0,950.1925048828125
50500.0,887.2896728515625
51000.0,958.2116088867188
51500.0,949.5265502929688
52000.0,826.3806762695312
52500.0,927.9212036132812
53000.0,846.6340942382812
53500.0,943.1324462890625
54000.0,887.7529296875
54500.0,900.8658447265625
55000.0,923.2645263671875
55500.0,859.1653442382812
56000.0,966.8536987304688
56500.0,957.11474609375
57000.0,805.9869384765625
57500.0,952.396484375
58000.0,963.8932495117188
58500.0,956.8234252929688
59000.0,945.30029296875
59500.0,959.2032470703125
60000.0,878.9518432617188
60500.0,912.0552978515625
61000.0,962.4718627929688
61500.0,951.5955810546875
62000.0,935.8333740234375
62500.0,939.4967651367188
63000.0,968.2434692382812
63500.0,957.65673828125
64000.0,961.2642822265625
64500.0,962.6156005859375
65000.0,949.2088623046875
65500.0,946.3904418945312
66000.0,947.9415893554688
66500.0,946.4347534179688
67000.0,909.9993286132812
67500.0,937.90185546875
68000.0,963.44580078125
68500.0,949.1126098632812
69000.0,906.1878051757812
69500.0,957.2586059570312
70000.0,939.6868896484375
70500.0,952.1978759765625
71000.0,939.7115478515625
71500.0,953.0885009765625
72000.0,962.0007934570312
72500.0,969.6903076171875
73000.0,965.1414184570312
73500.0,954.61474609375
74000.0,951.6234130859375
74500.0,932.7607421875
75000.0,976.1608276367188
75500.0,934.2188720703125
76000.0,962.3013916015625
76500.0,964.4226684570312
77000.0,868.9641723632812
77500.0,957.3923950195312
78000.0,960.8449096679688
78500.0,952.6657104492188
79000.0,938.4747924804688
79500.0,971.4384765625
80000.0,935.0343017578125
80500.0,969.4688720703125
81000.0,867.1544189453125
81500.0,949.7907104492188
82000.0,963.3316650390625
82500.0,966.7742919921875
83000.0,959.6260986328125
83500.0,970.2311401367188
84000.0,954.8741455078125
84500.0,956.1505737304688
85000.0,968.787109375
85500.0,974.6803588867188
86000.0,941.2741088867188
86500.0,950.8038940429688
87000.0,852.4666748046875
87500.0,966.6805419921875
88000.0,979.3922119140625
88500.0,919.3592529296875
89000.0,948.3072509765625
89500.0,964.6915893554688
90000.0,956.8546752929688
90500.0,968.1009521484375
91000.0,969.7131958007812
91500.0,960.0472412109375
92000.0,962.8551635742188
92500.0,882.4972534179688
93000.0,959.5330200195312
93500.0,958.7174072265625
94000.0,940.5846557617188
94500.0,953.6917114257812
95000.0,868.5130004882812
95500.0,926.6478271484375
96000.0,959.4755859375
96500.0,951.0987548828125
97000.0,952.38330078125
97500.0,964.2522583007812
98000.0,964.2745971679688
98500.0,875.5177612304688
99000.0,949.7283935546875
99500.0,974.0926513671875
100000.0,980.5671997070312
