step,episode_reward
0.0,19.593637466430664
500.0,19.70840072631836
1000.0,19.40816307067871
1500.0,17.56761932373047
2000.0,14.880337715148926
2500.0,18.180212020874023
3000.0,79.89399719238281
3500.0,86.05836486816406
4000.0,77.55413055419922
4500.0,42.00776672363281
5000.0,65.06480407714844
5500.0,69.39627838134766
6000.0,121.10398864746094
6500.0,93.75816345214844
7000.0,151.6898651123047
7500.0,111.31367492675781
8000.0,220.95394897460938
8500.0,230.042236328125
9000.0,269.40179443359375
9500.0,268.5484619140625
10000.0,331.9192199707031
10500.0,311.02142333984375
11000.0,208.76040649414062
11500.0,354.04766845703125
12000.0,497.5708923339844
12500.0,458.11798095703125
13000.0,465.024658203125
13500.0,422.91278076171875
14000.0,704.0352783203125
14500.0,629.4016723632812
15000.0,708.5989990234375
15500.0,669.489501953125
16000.0,799.3259887695312
16500.0,739.6341552734375
17000.0,769.21923828125
17500.0,848.03125
18000.0,794.8135375976562
18500.0,789.141357421875
19000.0,790.2283325195312
19500.0,792.2188720703125
20000.0,819.5135498046875
20500.0,858.81884765625
21000.0,665.5208740234375
21500.0,568.5911865234375
22000.0,677.0971069335938
22500.0,747.6044921875
23000.0,854.5709228515625
23500.0,870.0140380859375
24000.0,861.8287353515625
24500.0,901.0828247070312
25000.0,752.4070434570312
25500.0,835.3487548828125
26000.0,720.8785400390625
26500.0,875.6629638671875
27000.0,723.3201904296875
27500.0,883.7736206054688
28000.0,755.2229614257812
28500.0,782.5001220703125
29000.0,806.8331298828125
29500.0,923.0573120117188
30000.0,834.7775268554688
30500.0,943.5511474609375
31000.0,915.2688598632812
31500.0,897.2576293945312
32000.0,840.9392700195312
32500.0,844.6663208007812
33000.0,789.3094482421875
33500.0,888.3651123046875
34000.0,911.35693359375
34500.0,883.2740478515625
35000.0,930.46630859375
35500.0,807.1493530273438
36000.0,892.7158203125
36500.0,838.3306884765625
37000.0,877.6146240234375
37500.0,871.6036376953125
38000.0,833.1256103515625
38500.0,862.6988525390625
39000.0,902.7952270507812
39500.0,906.0631103515625
40000.0,949.8346557617188
40500.0,833.8043823242188
41000.0,798.4666748046875
41500.0,823.2037963867188
42000.0,959.6048583984375
42500.0,816.4862670898438
43000.0,890.14990234375
43500.0,808.5928344726562
44000.0,868.6219482421875
44500.0,964.69140625
45000.0,905.7394409179688
45500.0,871.3236083984375
46000.0,937.1968994140625
46500.0,859.3077392578125
47000.0,939.4161987304688
47500.0,964.9381103515625
48000.0,924.1770629882812
48500.0,842.0817260742188
49000.0,889.5017700195312
49500.0,802.4317016601562
50000.0,846.9718627929688
50500.0,880.4447021484375
51000.0,932.7330932617188
51500.0,917.5206298828125
52000.0,848.6135864257812
52500.0,898.4482421875
53000.0,871.9290771484375
53500.0,847.71728515625
54000.0,914.697265625
54500.0,904.0255126953125
55000.0,960.3548583984375
55500.0,938.4729614257812
56000.0,858.7506713867188
56500.0,926.9234619140625
57000.0,856.0416870117188
57500.0,950.3585205078125
58000.0,938.5535278320312
58500.0,818.0379638671875
59000.0,887.7464599609375
59500.0,846.0485229492188
60000.0,958.5758056640625
60500.0,936.3411254882812
61000.0,901.8343505859375
61500.0,879.19091796875
62000.0,962.7569580078125
62500.0,963.4981689453125
63000.0,948.1572265625
63500.0,941.8323364257812
64000.0,967.1942138671875
64500.0,710.2685546875
65000.0,881.2896728515625
65500.0,870.6139526367188
66000.0,947.5980224609375
66500.0,873.5916748046875
67000.0,965.5612182617188
67500.0,824.3729248046875
68000.0,895.4219970703125
68500.0,945.41845703125
69000.0,857.7041015625
69500.0,910.09228515625
70000.0,951.1697387695312
70500.0,920.9093627929688
71000.0,850.8128662109375
71500.0,959.7234497070312
72000.0,930.6311645507812
72500.0,911.9494018554688
73000.0,923.7911376953125
73500.0,879.2271728515625
74000.0,906.9855346679688
74500.0,780.3031616210938
75000.0,867.94580078125
75500.0,962.68896484375
76000.0,954.6038208007812
76500.0,795.6209716796875
77000.0,945.5745239257812
77500.0,920.2775268554688
78000.0,959.7879028320312
78500.0,791.7628784179688
79000.0,926.2921142578125
79500.0,922.8868408203125
80000.0,774.7583618164062
80500.0,882.9781494140625
81000.0,906.7599487304688
81500.0,835.02099609375
82000.0,847.8175048828125
82500.0,887.0704956054688
83000.0,874.07861328125
83500.0,916.9921875
84000.0,871.1099853515625
84500.0,957.7208251953125
85000.0,954.3623046875
85500.0,927.5426635742188
86000.0,925.1470947265625
86500.0,895.6707763671875
87000.0,962.5399169921875
